participant_ID,target_x,validity,trial,phase,response,rt,Participant
P143,10,catch,16,inhale,correct,NA,P143
P143,10,catch,17,inhale,correct,NA,P143
P143,0.31,invalid,18,inhale,correct,0.284531499999503,P143
P143,10,catch,19,inhale,incorrect,0.345471999999063,P143
P143,0.31,invalid,20,inhale,correct,0.423819800000274,P143
P143,-0.31,valid,21,inhale,correct,0.365466299999753,P143
P143,0.31,valid,22,inhale,correct,0.437938800001575,P143
P143,-0.31,invalid,23,inhale,correct,0.438418300000194,P143
P143,0.31,valid,24,inhale,correct,0.457871099999466,P143
P143,-0.31,invalid,25,inhale,correct,0.36658510000052,P143
P143,-0.31,valid,26,inhale,correct,0.377633699999933,P143
P143,0.31,valid,27,inhale,correct,0.367521999998644,P143
P143,10,catch,28,inhale,correct,NA,P143
P143,0.31,valid,29,inhale,correct,0.425177200000689,P143
P143,0.31,valid,30,inhale,correct,0.387637199999517,P143
P143,-0.31,valid,31,inhale,correct,0.356508200000462,P143
P143,0.31,valid,32,inhale,correct,0.351952299999539,P143
P143,-0.31,invalid,33,inhale,correct,0.366621699999087,P143
P143,10,catch,34,inhale,correct,NA,P143
P143,0.31,valid,35,inhale,correct,0.392490700000053,P143
P143,-0.31,invalid,36,inhale,correct,0.436033599999064,P143
P143,0.31,invalid,37,inhale,correct,0.44691100000091,P143
P143,0.31,invalid,38,inhale,correct,0.400596899999073,P143
P143,0.31,valid,39,inhale,correct,0.294717400000081,P143
P143,0.31,invalid,40,inhale,correct,0.382241200000863,P143
P143,10,catch,41,inhale,correct,NA,P143
P143,-0.31,valid,42,inhale,correct,0.373137599999609,P143
P143,10,catch,43,inhale,correct,NA,P143
P143,0.31,invalid,44,inhale,correct,0.389364199998454,P143
P143,0.31,invalid,45,inhale,correct,0.479888599998958,P143
P143,0.31,valid,46,inhale,correct,0.534007000000202,P143
P143,-0.31,valid,47,inhale,correct,0.372505799999999,P143
P143,-0.31,invalid,48,inhale,correct,0.412021099999038,P143
P143,10,catch,49,inhale,correct,NA,P143
P143,-0.31,valid,50,inhale,correct,0.42246730000079,P143
P143,-0.31,valid,51,inhale,correct,0.379803399999219,P143
P143,-0.31,invalid,52,inhale,correct,0.484239600000365,P143
P143,-0.31,valid,53,inhale,correct,0.367769999998927,P143
P143,10,catch,54,inhale,correct,NA,P143
P143,0.31,invalid,55,inhale,correct,0.599679099999776,P143
P143,-0.31,valid,56,inhale,correct,0.335679300000265,P143
P143,0.31,valid,57,inhale,correct,0.426701999998841,P143
P143,-0.31,invalid,58,inhale,correct,0.47214460000032,P143
P143,0.31,invalid,59,inhale,correct,0.401555200000075,P143
P144,10,catch,0,exhale,correct,NA,P144
P144,10,catch,1,exhale,correct,NA,P144
P144,0.31,invalid,2,exhale,correct,0.394567199999074,P144
P144,0.31,invalid,3,exhale,correct,0.364814999998998,P144
P144,-0.31,valid,4,exhale,correct,0.443478900000628,P144
P144,-0.31,invalid,5,exhale,correct,0.434237600000415,P144
P144,0.31,valid,6,exhale,correct,0.343325499999992,P144
P144,-0.31,invalid,7,exhale,correct,0.483693199999834,P144
P144,-0.31,valid,8,exhale,correct,0.490358099999867,P144
P144,-0.31,invalid,9,exhale,correct,0.571447799999078,P144
P144,0.31,invalid,10,exhale,correct,0.458425099999658,P144
P144,-0.31,invalid,11,exhale,correct,0.445328100000552,P144
P144,0.31,valid,12,exhale,correct,0.423759899998913,P144
P144,10,catch,13,exhale,correct,NA,P144
P144,-0.31,invalid,14,exhale,correct,0.42906530000073,P144
P144,-0.31,valid,15,exhale,correct,0.439065599999594,P144
P144,10,catch,16,exhale,correct,NA,P144
P144,10,catch,17,exhale,correct,NA,P144
P144,0.31,invalid,18,exhale,correct,0.408487500000774,P144
P144,10,catch,19,exhale,correct,NA,P144
P144,0.31,invalid,20,exhale,correct,0.484114099999715,P144
P144,-0.31,valid,21,exhale,correct,0.495795400000134,P144
P144,0.31,valid,22,exhale,correct,0.462937999998758,P144
P144,-0.31,invalid,23,exhale,correct,0.377894500001275,P144
P144,0.31,valid,24,exhale,correct,0.358711000000767,P144
P144,-0.31,invalid,25,exhale,correct,0.414840999999797,P144
P144,-0.31,valid,26,exhale,correct,0.348132299999634,P144
P144,0.31,valid,27,exhale,correct,0.407525800001167,P144
P144,10,catch,28,exhale,correct,NA,P144
P144,0.31,valid,29,exhale,correct,0.347455499999342,P144
P144,0.31,valid,30,exhale,correct,0.390683999999965,P144
P144,-0.31,valid,31,exhale,correct,0.456276799999614,P144
P144,0.31,valid,32,exhale,correct,0.388880100001188,P144
P144,-0.31,invalid,33,exhale,correct,0.405695199999172,P144
P144,10,catch,34,exhale,correct,NA,P144
P144,0.31,valid,35,exhale,correct,0.379535199999737,P144
P144,-0.31,invalid,36,exhale,correct,0.442137600000933,P144
P144,0.31,invalid,37,exhale,correct,0.44622690000142,P144
P144,0.31,invalid,38,exhale,correct,0.503822600001513,P144
P144,0.31,valid,39,exhale,correct,0.40568020000137,P144
P144,0.31,invalid,40,exhale,correct,0.515663800000766,P144
P144,10,catch,41,exhale,correct,NA,P144
P144,-0.31,valid,42,exhale,correct,0.386586099999477,P144
P144,10,catch,43,exhale,correct,NA,P144
P144,0.31,invalid,44,exhale,correct,0.367606499999965,P144
P144,0.31,invalid,45,exhale,correct,0.372352700000192,P144
P144,0.31,valid,46,exhale,correct,0.396624700000757,P144
P144,-0.31,valid,47,exhale,correct,0.386066400000345,P144
P144,-0.31,invalid,48,exhale,correct,0.444364900000437,P144
P144,10,catch,49,exhale,correct,NA,P144
P144,-0.31,valid,50,exhale,correct,0.369290799999362,P144
P144,-0.31,valid,51,exhale,correct,0.384004800000184,P144
P144,-0.31,invalid,52,exhale,correct,0.440458299999591,P144
P144,-0.31,valid,53,exhale,correct,0.485024900001008,P144
P144,10,catch,54,exhale,correct,NA,P144
P144,0.31,invalid,55,exhale,correct,0.394353499999852,P144
P144,-0.31,valid,56,exhale,correct,0.465497200000755,P144
P144,0.31,valid,57,exhale,correct,0.50259780000124,P144
P144,-0.31,invalid,58,exhale,correct,0.601189999999406,P144
P144,0.31,invalid,59,exhale,correct,0.440775500001109,P144
P144,10,catch,0,inhale,correct,NA,P144
P144,10,catch,1,inhale,correct,NA,P144
P144,0.31,invalid,2,inhale,correct,0.390070899999046,P144
P144,0.31,invalid,3,inhale,correct,0.708796299999449,P144
P144,-0.31,valid,4,inhale,correct,0.484073300000091,P144
P144,-0.31,invalid,5,inhale,correct,0.448730699999942,P144
P144,0.31,valid,6,inhale,correct,0.426706500000364,P144
P144,-0.31,invalid,7,inhale,correct,0.443807300000117,P144
P144,-0.31,valid,8,inhale,correct,0.369493400001375,P144
P144,-0.31,invalid,9,inhale,correct,0.362322299999505,P144
P144,0.31,invalid,10,inhale,correct,0.415304600001036,P144
P144,-0.31,invalid,11,inhale,correct,0.410832500001561,P144
P144,0.31,valid,12,inhale,correct,0.376954900000783,P144
P144,10,catch,13,inhale,correct,NA,P144
P144,-0.31,invalid,14,inhale,correct,0.454186300001311,P144
P144,-0.31,valid,15,inhale,correct,0.469212300000436,P144
P144,10,catch,16,inhale,correct,NA,P144
P144,10,catch,17,inhale,correct,NA,P144
P144,0.31,invalid,18,inhale,correct,0.450402200000099,P144
P144,10,catch,19,inhale,correct,NA,P144
P144,0.31,invalid,20,inhale,correct,0.394821699999738,P144
P144,-0.31,valid,21,inhale,correct,0.37322789999962,P144
P144,0.31,valid,22,inhale,correct,0.340502600000036,P144
P144,-0.31,invalid,23,inhale,correct,0.390286199999537,P144
P144,0.31,valid,24,inhale,correct,0.377555400000347,P144
P144,-0.31,invalid,25,inhale,correct,0.407597600000372,P144
P144,-0.31,valid,26,inhale,correct,0.343891200000144,P144
P144,0.31,valid,27,inhale,correct,0.343198000000484,P144
P144,10,catch,28,inhale,correct,NA,P144
P144,0.31,valid,29,inhale,correct,0.479208800001288,P144
P144,0.31,valid,30,inhale,correct,0.365592900001502,P144
P144,-0.31,valid,31,inhale,correct,0.346349399998871,P144
P144,0.31,valid,32,inhale,correct,0.377126399998815,P144
P144,-0.31,invalid,33,inhale,correct,0.380074500000774,P144
P144,10,catch,34,inhale,correct,NA,P144
P144,0.31,valid,35,inhale,correct,0.445501800000784,P144
P144,-0.31,invalid,36,inhale,correct,0.463357500000711,P144
P144,0.31,invalid,37,inhale,correct,0.388173199997254,P144
P144,0.31,invalid,38,inhale,correct,0.371371299999737,P144
P144,0.31,valid,39,inhale,correct,0.356147599999531,P144
P144,0.31,invalid,40,inhale,correct,0.420502500001021,P144
P144,10,catch,41,inhale,correct,NA,P144
P144,-0.31,valid,42,inhale,correct,0.434888399999181,P144
P144,10,catch,43,inhale,correct,NA,P144
P144,0.31,invalid,44,inhale,correct,0.391706599999452,P144
P144,0.31,invalid,45,inhale,correct,0.418072999997094,P144
P144,0.31,valid,46,inhale,correct,0.365234500000952,P144
P144,-0.31,valid,47,inhale,correct,0.368810799998755,P144
P144,-0.31,invalid,48,inhale,correct,0.42061620000095,P144
P144,10,catch,49,inhale,correct,NA,P144
P144,-0.31,valid,50,inhale,correct,0.453007799998886,P144
P144,-0.31,valid,51,inhale,correct,0.737929399998393,P144
P144,-0.31,invalid,52,inhale,correct,0.376876300000731,P144
P144,-0.31,valid,53,inhale,correct,0.320417900002212,P144
P144,10,catch,54,inhale,incorrect,0.294041400000424,P144
P144,0.31,invalid,55,inhale,correct,0.442333099999814,P144
P144,-0.31,valid,56,inhale,correct,0.394880700001522,P144
P144,0.31,valid,57,inhale,correct,0.35627999999997,P144
P144,-0.31,invalid,58,inhale,correct,0.395663100000093,P144
P144,0.31,invalid,59,inhale,correct,0.372508399999788,P144
P145,10,catch,0,inhale,correct,NA,P145
P145,10,catch,1,inhale,correct,NA,P145
P145,0.31,invalid,2,inhale,correct,0.457399299997633,P145
P145,0.31,invalid,3,inhale,correct,0.508253799998784,P145
P145,-0.31,valid,4,inhale,correct,0.415486599998985,P145
P145,-0.31,invalid,5,inhale,correct,0.496582899999339,P145
P145,0.31,valid,6,inhale,correct,0.380163799996808,P145
P145,-0.31,invalid,7,inhale,correct,0.563473299996986,P145
P145,-0.31,valid,8,inhale,correct,0.414556799998536,P145
P145,-0.31,invalid,9,inhale,correct,0.4662986000003,P145
P145,0.31,invalid,10,inhale,correct,0.358775900000182,P145
P145,-0.31,invalid,11,inhale,correct,0.422989300001063,P145
P145,0.31,valid,12,inhale,correct,0.305996700000833,P145
P145,10,catch,13,inhale,correct,NA,P145
P145,-0.31,invalid,14,inhale,correct,0.501992000001337,P145
P145,-0.31,valid,15,inhale,correct,0.382486800001061,P145
P145,10,catch,16,inhale,correct,NA,P145
P145,10,catch,17,inhale,correct,NA,P145
P145,0.31,invalid,18,inhale,correct,0.60433600000033,P145
P145,10,catch,19,inhale,correct,NA,P145
P145,0.31,invalid,20,inhale,correct,0.496504200000345,P145
P145,-0.31,valid,21,inhale,correct,0.423174300001847,P145
P145,0.31,valid,22,inhale,correct,0.467296099999658,P145
P145,-0.31,invalid,23,inhale,correct,0.519924399999582,P145
P145,0.31,valid,24,inhale,correct,0.365275800002564,P145
P145,-0.31,invalid,25,inhale,correct,0.45097159999932,P145
P145,-0.31,valid,26,inhale,correct,0.440227600000071,P145
P145,0.31,valid,27,inhale,correct,0.380465300000651,P145
P145,10,catch,28,inhale,correct,NA,P145
P145,0.31,valid,29,inhale,correct,0.435100999999122,P145
P145,0.31,valid,30,inhale,correct,0.418037600000389,P145
P145,-0.31,valid,31,inhale,correct,0.380598700001428,P145
P145,0.31,valid,32,inhale,correct,0.327049300001818,P145
P145,-0.31,invalid,33,inhale,correct,0.340439399999013,P145
P145,10,catch,34,inhale,correct,NA,P145
P145,0.31,valid,35,inhale,correct,0.345157100000506,P145
P145,-0.31,invalid,36,inhale,correct,0.382433800001309,P145
P145,0.31,invalid,37,inhale,correct,0.400610000000597,P145
P145,0.31,invalid,38,inhale,correct,0.402400800001487,P145
P145,0.31,valid,39,inhale,correct,0.39614950000032,P145
P145,0.31,invalid,40,inhale,correct,0.35505589999957,P145
P145,10,catch,41,inhale,correct,NA,P145
P145,-0.31,valid,42,inhale,correct,0.380405400002928,P145
P145,10,catch,43,inhale,correct,NA,P145
P145,0.31,invalid,44,inhale,correct,0.602026600001409,P145
P145,0.31,invalid,45,inhale,correct,0.476507800001855,P145
P145,0.31,valid,46,inhale,correct,0.384739900000568,P145
P145,-0.31,valid,47,inhale,correct,0.35875809999925,P145
P145,-0.31,invalid,48,inhale,correct,0.476723100000527,P145
P145,10,catch,49,inhale,correct,NA,P145
P145,-0.31,valid,50,inhale,correct,0.434486400001333,P145
P145,-0.31,valid,51,inhale,correct,0.447490299997298,P145
P145,-0.31,invalid,52,inhale,correct,0.524310799999512,P145
P145,-0.31,valid,53,inhale,correct,0.434431199999381,P145
P145,10,catch,54,inhale,correct,NA,P145
P145,0.31,invalid,55,inhale,correct,0.48616359999869,P145
P145,-0.31,valid,56,inhale,correct,0.416021699998964,P145
P145,0.31,valid,57,inhale,correct,0.427584900000511,P145
P145,-0.31,invalid,58,inhale,correct,0.504706200001237,P145
P145,0.31,invalid,59,inhale,correct,0.442024599997239,P145
P145,10,catch,0,exhale,correct,NA,P145
P145,10,catch,1,exhale,correct,NA,P145
P145,0.31,invalid,2,exhale,correct,0.464460999999574,P145
P145,0.31,invalid,3,exhale,correct,0.370406199999707,P145
P145,-0.31,valid,4,exhale,correct,0.395944899999449,P145
P145,-0.31,invalid,5,exhale,correct,0.471496000001935,P145
P145,0.31,valid,6,exhale,correct,0.331006199998228,P145
P145,-0.31,invalid,7,exhale,correct,0.397844300001452,P145
P145,-0.31,valid,8,exhale,correct,0.351585100001103,P145
P145,-0.31,invalid,9,exhale,correct,0.456168799999432,P145
P145,0.31,invalid,10,exhale,correct,0.393389200002275,P145
P145,-0.31,invalid,11,exhale,correct,0.42825989999983,P145
P145,0.31,valid,12,exhale,correct,0.757889000000432,P145
P145,10,catch,13,exhale,correct,NA,P145
P145,-0.31,invalid,14,exhale,correct,0.338006500001939,P145
P145,-0.31,valid,15,exhale,correct,0.434486699999979,P145
P145,10,catch,16,exhale,incorrect,0.287592399999994,P145
P145,10,catch,17,exhale,correct,NA,P145
P145,0.31,invalid,18,exhale,correct,0.500741299998481,P145
P145,10,catch,19,exhale,correct,NA,P145
P145,0.31,invalid,20,exhale,correct,0.474800500000129,P145
P145,-0.31,valid,21,exhale,correct,0.362228599999071,P145
P145,0.31,valid,22,exhale,correct,0.50988679999864,P145
P145,-0.31,invalid,23,exhale,correct,0.425337399999989,P145
P145,0.31,valid,24,exhale,correct,0.337636100000964,P145
P145,-0.31,invalid,25,exhale,correct,0.411710500000481,P145
P145,-0.31,valid,26,exhale,correct,0.353394699999626,P145
P145,0.31,valid,27,exhale,correct,0.427430699997785,P145
P145,10,catch,28,exhale,correct,NA,P145
P145,0.31,valid,29,exhale,correct,0.444429800001672,P145
P145,0.31,valid,30,exhale,correct,0.494221699998889,P145
P145,-0.31,valid,31,exhale,correct,0.423845400000573,P145
P145,0.31,valid,32,exhale,correct,0.392255299997487,P145
P145,-0.31,invalid,33,exhale,correct,0.427364000002854,P145
P145,10,catch,34,exhale,correct,NA,P145
P145,0.31,valid,35,exhale,correct,0.450723900001321,P145
P145,-0.31,invalid,36,exhale,correct,0.425283600001421,P145
P145,0.31,invalid,37,exhale,correct,0.512627299998712,P145
P145,0.31,invalid,38,exhale,correct,0.423183599999902,P145
P145,0.31,valid,39,exhale,correct,0.400708599998325,P145
P145,0.31,invalid,40,exhale,correct,0.421562300001824,P145
P145,10,catch,41,exhale,correct,NA,P145
P145,-0.31,valid,42,exhale,correct,0.445187900000747,P145
P145,10,catch,43,exhale,correct,NA,P145
P145,0.31,invalid,44,exhale,correct,0.41480059999958,P145
P145,0.31,invalid,45,exhale,correct,0.506040800002665,P145
P145,0.31,valid,46,exhale,correct,0.420556199998828,P145
P145,-0.31,valid,47,exhale,correct,0.669014700000844,P145
P145,-0.31,invalid,48,exhale,correct,0.649452199999359,P145
P145,10,catch,49,exhale,correct,NA,P145
P145,-0.31,valid,50,exhale,correct,0.41618109999763,P145
P145,-0.31,valid,51,exhale,correct,0.396652999999787,P145
P145,-0.31,invalid,52,exhale,correct,0.510541400002694,P145
P145,-0.31,valid,53,exhale,correct,0.396577300001809,P145
P145,10,catch,54,exhale,correct,NA,P145
P145,0.31,invalid,55,exhale,correct,0.46801250000135,P145
P145,-0.31,valid,56,exhale,correct,0.327775100002327,P145
P145,0.31,valid,57,exhale,correct,0.299910199999431,P145
P145,-0.31,invalid,58,exhale,correct,0.367379999999685,P145
P145,0.31,invalid,59,exhale,correct,0.365511100000731,P145
P146,10,catch,0,exhale,correct,NA,P146
P146,10,catch,1,exhale,correct,NA,P146
P146,0.31,invalid,2,exhale,correct,0.361941200000729,P146
P146,0.31,invalid,3,exhale,correct,0.538204000000405,P146
P146,-0.31,valid,4,exhale,correct,0.39240929999869,P146
P146,-0.31,invalid,5,exhale,correct,0.371614100000443,P146
P146,0.31,valid,6,exhale,correct,0.324278100000811,P146
P146,-0.31,invalid,7,exhale,correct,0.311585499999637,P146
P146,-0.31,valid,8,exhale,correct,0.357096700001421,P146
P146,-0.31,invalid,9,exhale,correct,0.387912800000777,P146
P146,0.31,invalid,10,exhale,correct,0.401710199999798,P146
P146,-0.31,invalid,11,exhale,correct,0.417370499999379,P146
P146,0.31,valid,12,exhale,correct,0.408599300000787,P146
P146,10,catch,13,exhale,incorrect,0.34676860000036003,P146
P146,-0.31,invalid,14,exhale,correct,0.377263400001539,P146
P146,-0.31,valid,15,exhale,correct,0.363302099998691,P146
P146,10,catch,16,exhale,correct,NA,P146
P146,10,catch,17,exhale,correct,NA,P146
P146,0.31,invalid,18,exhale,correct,0.514387600000191,P146
P146,10,catch,19,exhale,correct,NA,P146
P146,0.31,invalid,20,exhale,correct,0.360665700001846,P146
P146,-0.31,valid,21,exhale,correct,0.359690500001307,P146
P146,0.31,valid,22,exhale,correct,0.460665200000221,P146
P146,-0.31,invalid,23,exhale,correct,0.408620300000621,P146
P146,0.31,valid,24,exhale,correct,0.446657099997537,P146
P146,-0.31,invalid,25,exhale,correct,0.338938600001711,P146
P146,-0.31,valid,26,exhale,correct,0.32756259999951,P146
P146,0.31,valid,27,exhale,correct,0.434133399998245,P146
P146,10,catch,28,exhale,correct,NA,P146
P146,0.31,valid,29,exhale,correct,0.43841059999977,P146
P146,0.31,valid,30,exhale,correct,0.343850700002804,P146
P146,-0.31,valid,31,exhale,correct,0.469242400002258,P146
P146,0.31,valid,32,exhale,correct,0.370565000001079,P146
P146,-0.31,invalid,33,exhale,correct,0.39786820000154,P146
P146,10,catch,34,exhale,correct,NA,P146
P146,0.31,valid,35,exhale,correct,0.490741399997205,P146
P146,-0.31,invalid,36,exhale,correct,0.515072899997904,P146
P146,0.31,invalid,37,exhale,correct,0.755847500000527,P146
P146,0.31,invalid,38,exhale,correct,0.437618699997984,P146
P146,0.31,valid,39,exhale,correct,0.448230900001363,P146
P146,0.31,invalid,40,exhale,correct,0.432634900000266,P146
P146,10,catch,41,exhale,correct,NA,P146
P146,-0.31,valid,42,exhale,correct,0.355572000000393,P146
P146,10,catch,43,exhale,correct,NA,P146
P146,0.31,invalid,44,exhale,correct,0.393368599998212,P146
P146,0.31,invalid,45,exhale,correct,0.475728999997955,P146
P146,0.31,valid,46,exhale,correct,0.427942599999369,P146
P146,-0.31,valid,47,exhale,correct,0.445415300000604,P146
P146,-0.31,invalid,48,exhale,correct,0.592683699996996,P146
P146,10,catch,49,exhale,correct,NA,P146
P146,-0.31,valid,50,exhale,correct,0.410527799998817,P146
P146,-0.31,valid,51,exhale,correct,0.565015199998015,P146
P146,-0.31,invalid,52,exhale,correct,0.473291000002064,P146
P146,-0.31,valid,53,exhale,correct,0.388448099998641,P146
P146,10,catch,54,exhale,correct,NA,P146
P146,0.31,invalid,55,exhale,correct,0.436310600001889,P146
P146,-0.31,valid,56,exhale,correct,0.411624800002755,P146
P146,0.31,valid,57,exhale,correct,0.402614300001005,P146
P146,-0.31,invalid,58,exhale,correct,0.579087800000707,P146
P146,0.31,invalid,59,exhale,correct,0.664005599999655,P146
P146,10,catch,0,inhale,correct,NA,P146
P146,10,catch,1,inhale,correct,NA,P146
P146,0.31,invalid,2,inhale,correct,0.514785600000323,P146
P146,0.31,invalid,3,inhale,correct,0.445068000000902,P146
P146,-0.31,valid,4,inhale,correct,0.421604299997853,P146
